seq_ID,index,MACS_ct,FACS1_ct,FACS2_ct,MACS_hasread,FACS1_hasread,FACS2_hasread,MACS_normct,MACS_logct,FACS1_normct,FACS1_logct,FACS2_normct,FACS2_logct,FACS1_MACS_logratio,FACS2_MACS_logratio,FACS2_FACS1_logratio,FACS1_MACS_enriched,FACS1_MACS_split,FACS2_MACS_enriched,FACS2_MACS_split,FACS2_FACS1_enriched,FACS2_FACS1_split
V2/fil5_filabund1_856,856,25,5,1,True,True,False,27.110821447045517,1.4331426767289288,9.015750516151718,0.955001885407422,2.323733216836841,0.36618626609938676,-0.4781407913215068,-1.0669564106295422,-0.5888156193080353,0.0,train,0.0,train,0.0,test
V2/fil5_filabund1_848,848,25,4,12,True,False,True,27.110821447045517,1.4331426767289288,7.212600412921374,0.8580918723993657,27.884798602042096,1.4453675121470115,-0.5750508043295631,0.012224835418082725,0.5872756397476459,0.0,train,1.0,train,1.0,train
V2/fil5_filabund1_849,849,25,4,3,True,False,False,27.110821447045517,1.4331426767289288,7.212600412921374,0.8580918723993657,6.971199650510524,0.8433075208190492,-0.5750508043295631,-0.5898351559098796,-0.014784351580316435,0.0,train,0.0,train,,
V2/fil5_filabund1_852,852,25,4,2,True,False,False,27.110821447045517,1.4331426767289288,7.212600412921374,0.8580918723993657,4.647466433673682,0.6672162617633679,-0.5750508043295631,-0.7659264149655609,-0.19087561063599778,0.0,train,0.0,train,,
V2/fil5_filabund1_844,844,25,4,1,True,False,False,27.110821447045517,1.4331426767289288,7.212600412921374,0.8580918723993657,2.323733216836841,0.36618626609938676,-0.5750508043295631,-1.0669564106295422,-0.4919056062999789,0.0,train,0.0,train,,
V2/fil5_filabund1_850,850,25,3,3,True,False,False,27.110821447045517,1.4331426767289288,5.40945030969103,0.7331531357910657,6.971199650510524,0.8433075208190492,-0.6999895409378631,-0.5898351559098796,0.11015438502798358,0.0,train,0.0,train,,
V2/fil5_filabund1_846,846,25,3,0,True,False,False,27.110821447045517,1.4331426767289288,5.40945030969103,0.7331531357910657,1.0,0.0,-0.6999895409378631,-1.4331426767289288,-0.7331531357910657,0.0,train,0.0,train,,
V2/fil5_filabund1_845,845,25,2,3,True,False,False,27.110821447045517,1.4331426767289288,3.606300206460687,0.5570618767353845,6.971199650510524,0.8433075208190492,-0.8760807999935443,-0.5898351559098796,0.2862456440836647,0.0,test,0.0,test,,
V2/fil5_filabund1_855,855,25,2,3,True,False,False,27.110821447045517,1.4331426767289288,3.606300206460687,0.5570618767353845,6.971199650510524,0.8433075208190492,-0.8760807999935443,-0.5898351559098796,0.2862456440836647,0.0,train,0.0,train,,
V2/fil5_filabund1_857,857,25,2,2,True,False,False,27.110821447045517,1.4331426767289288,3.606300206460687,0.5570618767353845,4.647466433673682,0.6672162617633679,-0.8760807999935443,-0.7659264149655609,0.11015438502798336,0.0,train,0.0,train,,
V2/fil5_filabund1_858,858,25,2,1,True,False,False,27.110821447045517,1.4331426767289288,3.606300206460687,0.5570618767353845,2.323733216836841,0.36618626609938676,-0.8760807999935443,-1.0669564106295422,-0.19087561063599778,0.0,train,0.0,train,,
V2/fil5_filabund1_839,839,25,1,0,True,False,False,27.110821447045517,1.4331426767289288,1.8031501032303434,0.2560318810714033,1.0,0.0,-1.1771107956575255,-1.4331426767289288,-0.2560318810714033,0.0,train,0.0,train,,
V2/fil5_filabund1_840,840,25,1,0,True,False,False,27.110821447045517,1.4331426767289288,1.8031501032303434,0.2560318810714033,1.0,0.0,-1.1771107956575255,-1.4331426767289288,-0.2560318810714033,0.0,train,0.0,train,,
V2/fil5_filabund1_841,841,25,1,0,True,False,False,27.110821447045517,1.4331426767289288,1.8031501032303434,0.2560318810714033,1.0,0.0,-1.1771107956575255,-1.4331426767289288,-0.2560318810714033,0.0,test,0.0,test,,
V2/fil5_filabund1_853,853,25,0,3,True,False,False,27.110821447045517,1.4331426767289288,1.0,0.0,6.971199650510524,0.8433075208190492,-1.4331426767289288,-0.5898351559098796,0.8433075208190492,0.0,train,0.0,train,,
V2/fil5_filabund1_838,838,25,0,0,True,False,False,27.110821447045517,1.4331426767289288,1.0,0.0,1.0,0.0,-1.4331426767289288,-1.4331426767289288,0.0,0.0,train,0.0,train,,
V2/fil5_filabund1_869,869,24,18,1,True,True,False,26.026388589163695,1.4154139097684972,32.45670185814618,1.5113043861747093,2.323733216836841,0.36618626609938676,0.09589047640621207,-1.0492276436691106,-1.1451181200753227,1.0,train,0.0,train,0.0,train
V2/fil5_filabund1_874,874,24,7,1,True,True,False,26.026388589163695,1.4154139097684972,12.622050722612403,1.10112992108566,2.323733216836841,0.36618626609938676,-0.31428398868283725,-1.0492276436691106,-0.7349436549862732,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_865,865,24,6,1,True,True,False,26.026388589163695,1.4154139097684972,10.81890061938206,1.034183131455047,2.323733216836841,0.36618626609938676,-0.3812307783134503,-1.0492276436691106,-0.6679968653556602,0.0,train,0.0,train,0.0,test
V2/fil5_filabund1_864,864,24,3,2,True,False,False,26.026388589163695,1.4154139097684972,5.40945030969103,0.7331531357910657,4.647466433673682,0.6672162617633679,-0.6822607739774316,-0.7481976480051293,-0.06593687402769777,0.0,test,0.0,test,,
V2/fil5_filabund1_866,866,24,3,2,True,False,False,26.026388589163695,1.4154139097684972,5.40945030969103,0.7331531357910657,4.647466433673682,0.6672162617633679,-0.6822607739774316,-0.7481976480051293,-0.06593687402769777,0.0,train,0.0,train,,
V2/fil5_filabund1_867,867,24,2,2,True,False,False,26.026388589163695,1.4154139097684972,3.606300206460687,0.5570618767353845,4.647466433673682,0.6672162617633679,-0.8583520330331127,-0.7481976480051293,0.11015438502798336,0.0,train,0.0,train,,
V2/fil5_filabund1_868,868,24,2,1,True,False,False,26.026388589163695,1.4154139097684972,3.606300206460687,0.5570618767353845,2.323733216836841,0.36618626609938676,-0.8583520330331127,-1.0492276436691106,-0.19087561063599778,0.0,train,0.0,train,,
V2/fil5_filabund1_863,863,24,2,0,True,False,False,26.026388589163695,1.4154139097684972,3.606300206460687,0.5570618767353845,1.0,0.0,-0.8583520330331127,-1.4154139097684972,-0.5570618767353845,0.0,train,0.0,train,,
V2/fil5_filabund1_871,871,24,1,4,True,False,False,26.026388589163695,1.4154139097684972,1.8031501032303434,0.2560318810714033,9.294932867347365,0.9682462574273492,-1.159382028697094,-0.4471676523411481,0.7122143763559459,0.0,train,0.0,train,,
V2/fil5_filabund1_875,875,24,1,4,True,False,False,26.026388589163695,1.4154139097684972,1.8031501032303434,0.2560318810714033,9.294932867347365,0.9682462574273492,-1.159382028697094,-0.4471676523411481,0.7122143763559459,0.0,train,0.0,test,,
V2/fil5_filabund1_861,861,24,1,1,True,False,False,26.026388589163695,1.4154139097684972,1.8031501032303434,0.2560318810714033,2.323733216836841,0.36618626609938676,-1.159382028697094,-1.0492276436691106,0.11015438502798347,0.0,train,0.0,train,,
V2/fil5_filabund1_873,873,24,1,1,True,False,False,26.026388589163695,1.4154139097684972,1.8031501032303434,0.2560318810714033,2.323733216836841,0.36618626609938676,-1.159382028697094,-1.0492276436691106,0.11015438502798347,0.0,train,0.0,train,,
V2/fil5_filabund1_862,862,24,0,5,True,False,True,26.026388589163695,1.4154139097684972,1.0,0.0,11.618666084184207,1.0651562704354056,-1.4154139097684972,-0.3502576393330916,1.0651562704354056,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_860,860,24,0,2,True,False,False,26.026388589163695,1.4154139097684972,1.0,0.0,4.647466433673682,0.6672162617633679,-1.4154139097684972,-0.7481976480051293,0.6672162617633679,0.0,train,0.0,test,,
V2/fil5_filabund1_859,859,24,0,0,True,False,False,26.026388589163695,1.4154139097684972,1.0,0.0,1.0,0.0,-1.4154139097684972,-1.4154139097684972,0.0,0.0,train,0.0,train,,
V2/fil5_filabund1_870,870,24,0,0,True,False,False,26.026388589163695,1.4154139097684972,1.0,0.0,1.0,0.0,-1.4154139097684972,-1.4154139097684972,0.0,0.0,train,0.0,train,,
V2/fil5_filabund1_872,872,24,0,0,True,False,False,26.026388589163695,1.4154139097684972,1.0,0.0,1.0,0.0,-1.4154139097684972,-1.4154139097684972,0.0,0.0,train,0.0,test,,
V2/fil5_filabund1_877,877,23,8,34,True,True,True,24.941955731281876,1.3969305040744842,14.425200825842747,1.1591218680633468,79.0069293724526,1.8976651831416418,-0.23780863601113733,0.5007346790671576,0.738543315078295,0.0,train,1.0,train,1.0,test
V2/fil5_filabund1_878,878,23,6,2,True,True,False,24.941955731281876,1.3969305040744842,10.81890061938206,1.034183131455047,4.647466433673682,0.6672162617633679,-0.36274737261943724,-0.7297142423111163,-0.366966869691679,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_886,886,23,6,1,True,True,False,24.941955731281876,1.3969305040744842,10.81890061938206,1.034183131455047,2.323733216836841,0.36618626609938676,-0.36274737261943724,-1.0307442379750973,-0.6679968653556602,0.0,test,0.0,train,0.0,train
V2/fil5_filabund1_888,888,23,5,1,True,True,False,24.941955731281876,1.3969305040744842,9.015750516151718,0.955001885407422,2.323733216836841,0.36618626609938676,-0.4419286186670621,-1.0307442379750973,-0.5888156193080353,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_882,882,23,4,3,True,False,False,24.941955731281876,1.3969305040744842,7.212600412921374,0.8580918723993657,6.971199650510524,0.8433075208190492,-0.5388386316751185,-0.5536229832554349,-0.014784351580316435,0.0,train,0.0,train,,
V2/fil5_filabund1_892,892,23,3,3,True,False,False,24.941955731281876,1.3969305040744842,5.40945030969103,0.7331531357910657,6.971199650510524,0.8433075208190492,-0.6637773682834185,-0.5536229832554349,0.11015438502798358,0.0,train,0.0,train,,
V2/fil5_filabund1_884,884,23,3,2,True,False,False,24.941955731281876,1.3969305040744842,5.40945030969103,0.7331531357910657,4.647466433673682,0.6672162617633679,-0.6637773682834185,-0.7297142423111163,-0.06593687402769777,0.0,train,0.0,train,,
V2/fil5_filabund1_891,891,23,3,2,True,False,False,24.941955731281876,1.3969305040744842,5.40945030969103,0.7331531357910657,4.647466433673682,0.6672162617633679,-0.6637773682834185,-0.7297142423111163,-0.06593687402769777,0.0,train,0.0,train,,
V2/fil5_filabund1_889,889,23,2,2,True,False,False,24.941955731281876,1.3969305040744842,3.606300206460687,0.5570618767353845,4.647466433673682,0.6672162617633679,-0.8398686273390996,-0.7297142423111163,0.11015438502798336,0.0,test,0.0,test,,
V2/fil5_filabund1_876,876,23,1,2,True,False,False,24.941955731281876,1.3969305040744842,1.8031501032303434,0.2560318810714033,4.647466433673682,0.6672162617633679,-1.1408986230030809,-0.7297142423111163,0.4111843806919646,0.0,train,0.0,train,,
V2/fil5_filabund1_881,881,23,1,2,True,False,False,24.941955731281876,1.3969305040744842,1.8031501032303434,0.2560318810714033,4.647466433673682,0.6672162617633679,-1.1408986230030809,-0.7297142423111163,0.4111843806919646,0.0,train,0.0,train,,
V2/fil5_filabund1_883,883,23,1,2,True,False,False,24.941955731281876,1.3969305040744842,1.8031501032303434,0.2560318810714033,4.647466433673682,0.6672162617633679,-1.1408986230030809,-0.7297142423111163,0.4111843806919646,0.0,train,0.0,train,,
V2/fil5_filabund1_893,893,23,1,2,True,False,False,24.941955731281876,1.3969305040744842,1.8031501032303434,0.2560318810714033,4.647466433673682,0.6672162617633679,-1.1408986230030809,-0.7297142423111163,0.4111843806919646,0.0,train,0.0,train,,
V2/fil5_filabund1_890,890,23,1,0,True,False,False,24.941955731281876,1.3969305040744842,1.8031501032303434,0.2560318810714033,1.0,0.0,-1.1408986230030809,-1.3969305040744842,-0.2560318810714033,0.0,train,0.0,train,,
V2/fil5_filabund1_887,887,23,0,3,True,False,False,24.941955731281876,1.3969305040744842,1.0,0.0,6.971199650510524,0.8433075208190492,-1.3969305040744842,-0.5536229832554349,0.8433075208190492,0.0,train,0.0,train,,
V2/fil5_filabund1_879,879,23,0,1,True,False,False,24.941955731281876,1.3969305040744842,1.0,0.0,2.323733216836841,0.36618626609938676,-1.3969305040744842,-1.0307442379750973,0.36618626609938676,0.0,train,0.0,train,,
V2/fil5_filabund1_880,880,23,0,1,True,False,False,24.941955731281876,1.3969305040744842,1.0,0.0,2.323733216836841,0.36618626609938676,-1.3969305040744842,-1.0307442379750973,0.36618626609938676,0.0,train,0.0,train,,
V2/fil5_filabund1_885,885,23,0,0,True,False,False,24.941955731281876,1.3969305040744842,1.0,0.0,1.0,0.0,-1.3969305040744842,-1.3969305040744842,0.0,0.0,train,0.0,train,,
V2/fil5_filabund1_901,901,22,103,2,True,True,False,23.857522873400054,1.3776253488790975,185.72446063272537,2.2688691057765755,4.647466433673682,0.6672162617633679,0.891243756897478,-0.7104090871157296,-1.6016528440132076,1.0,train,0.0,train,0.0,test
V2/fil5_filabund1_915,915,22,18,11,True,True,True,23.857522873400054,1.3776253488790975,32.45670185814618,1.5113043861747093,25.561065385205254,1.4075789512576118,0.1336790372956118,0.0299536023785143,-0.10372543491709751,1.0,test,1.0,test,0.0,train
V2/fil5_filabund1_916,916,22,9,2,True,True,False,23.857522873400054,1.3776253488790975,16.22835092907309,1.210274390510728,4.647466433673682,0.6672162617633679,-0.16735095836836944,-0.7104090871157296,-0.5430581287473601,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_918,918,22,7,2,True,True,False,23.857522873400054,1.3776253488790975,12.622050722612403,1.10112992108566,4.647466433673682,0.6672162617633679,-0.2764954277934375,-0.7104090871157296,-0.4339136593222921,0.0,train,0.0,train,0.0,train
V2/fil5_filabund1_911,911,22,5,3,True,True,False,23.857522873400054,1.3776253488790975,9.015750516151718,0.955001885407422,6.971199650510524,0.8433075208190492,-0.42262346347167545,-0.5343178280600482,-0.11169436458837279,0.0,train,0.0,test,0.0,train
V2/fil5_filabund1_920,920,22,5,2,True,True,False,23.857522873400054,1.3776253488790975,9.015750516151718,0.955001885407422,4.647466433673682,0.6672162617633679,-0.42262346347167545,-0.7104090871157296,-0.28778562364405413,0.0,train,0.0,train,0.0,test
V2/fil5_filabund1_894,894,22,5,1,True,True,False,23.857522873400054,1.3776253488790975,9.015750516151718,0.955001885407422,2.323733216836841,0.36618626609938676,-0.42262346347167545,-1.0114390827797108,-0.5888156193080353,0.0,train,0.0,test,0.0,train
V2/fil5_filabund1_908,908,22,4,5,True,False,True,23.857522873400054,1.3776253488790975,7.212600412921374,0.8580918723993657,11.618666084184207,1.0651562704354056,-0.5195334764797318,-0.31246907844369187,0.20706439803603993,0.0,train,0.0,train,1.0,train
V2/fil5_filabund1_898,898,22,4,1,True,False,False,23.857522873400054,1.3776253488790975,7.212600412921374,0.8580918723993657,2.323733216836841,0.36618626609938676,-0.5195334764797318,-1.0114390827797108,-0.4919056062999789,0.0,test,0.0,test,,
V2/fil5_filabund1_900,900,22,4,0,True,False,False,23.857522873400054,1.3776253488790975,7.212600412921374,0.8580918723993657,1.0,0.0,-0.5195334764797318,-1.3776253488790975,-0.8580918723993657,0.0,test,0.0,train,,
V2/fil5_filabund1_902,902,22,4,0,True,False,False,23.857522873400054,1.3776253488790975,7.212600412921374,0.8580918723993657,1.0,0.0,-0.5195334764797318,-1.3776253488790975,-0.8580918723993657,0.0,train,0.0,train,,
V2/fil5_filabund1_905,905,22,3,1,True,False,False,23.857522873400054,1.3776253488790975,5.40945030969103,0.7331531357910657,2.323733216836841,0.36618626609938676,-0.6444722130880318,-1.0114390827797108,-0.3669668696916789,0.0,train,0.0,train,,
V2/fil5_filabund1_914,914,22,3,1,True,False,False,23.857522873400054,1.3776253488790975,5.40945030969103,0.7331531357910657,2.323733216836841,0.36618626609938676,-0.6444722130880318,-1.0114390827797108,-0.3669668696916789,0.0,train,0.0,train,,
V2/fil5_filabund1_910,910,22,3,0,True,False,False,23.857522873400054,1.3776253488790975,5.40945030969103,0.7331531357910657,1.0,0.0,-0.6444722130880318,-1.3776253488790975,-0.7331531357910657,0.0,test,0.0,test,,
V2/fil5_filabund1_912,912,22,3,0,True,False,False,23.857522873400054,1.3776253488790975,5.40945030969103,0.7331531357910657,1.0,0.0,-0.6444722130880318,-1.3776253488790975,-0.7331531357910657,0.0,train,0.0,test,,
V2/fil5_filabund1_913,913,22,2,3,True,False,False,23.857522873400054,1.3776253488790975,3.606300206460687,0.5570618767353845,6.971199650510524,0.8433075208190492,-0.820563472143713,-0.5343178280600482,0.2862456440836647,0.0,train,0.0,train,,
V2/fil5_filabund1_917,917,22,2,2,True,False,False,23.857522873400054,1.3776253488790975,3.606300206460687,0.5570618767353845,4.647466433673682,0.6672162617633679,-0.820563472143713,-0.7104090871157296,0.11015438502798336,0.0,train,0.0,train,,
V2/fil5_filabund1_897,897,22,2,1,True,False,False,23.857522873400054,1.3776253488790975,3.606300206460687,0.5570618767353845,2.323733216836841,0.36618626609938676,-0.820563472143713,-1.0114390827797108,-0.19087561063599778,0.0,train,0.0,train,,
V2/fil5_filabund1_906,906,22,2,1,True,False,False,23.857522873400054,1.3776253488790975,3.606300206460687,0.5570618767353845,2.323733216836841,0.36618626609938676,-0.820563472143713,-1.0114390827797108,-0.19087561063599778,0.0,train,0.0,train,,
V2/fil5_filabund1_919,919,22,2,1,True,False,False,23.857522873400054,1.3776253488790975,3.606300206460687,0.5570618767353845,2.323733216836841,0.36618626609938676,-0.820563472143713,-1.0114390827797108,-0.19087561063599778,0.0,train,0.0,train,,
V2/fil5_filabund1_899,899,22,1,2,True,False,False,23.857522873400054,1.3776253488790975,1.8031501032303434,0.2560318810714033,4.647466433673682,0.6672162617633679,-1.1215934678076942,-0.7104090871157296,0.4111843806919646,0.0,test,0.0,test,,
V2/fil5_filabund1_903,903,22,1,2,True,False,False,23.857522873400054,1.3776253488790975,1.8031501032303434,0.2560318810714033,4.647466433673682,0.6672162617633679,-1.1215934678076942,-0.7104090871157296,0.4111843806919646,0.0,train,0.0,train,,
V2/fil5_filabund1_896,896,22,1,0,True,False,False,23.857522873400054,1.3776253488790975,1.8031501032303434,0.2560318810714033,1.0,0.0,-1.1215934678076942,-1.3776253488790975,-0.2560318810714033,0.0,train,0.0,train,,
V2/fil5_filabund1_904,904,22,0,2,True,False,False,23.857522873400054,1.3776253488790975,1.0,0.0,4.647466433673682,0.6672162617633679,-1.3776253488790975,-0.7104090871157296,0.6672162617633679,0.0,train,0.0,train,,
V2/fil5_filabund1_907,907,22,0,1,True,False,False,23.857522873400054,1.3776253488790975,1.0,0.0,2.323733216836841,0.36618626609938676,-1.3776253488790975,-1.0114390827797108,0.36618626609938676,0.0,train,0.0,train,,
V2/fil5_filabund1_909,909,22,0,1,True,False,False,23.857522873400054,1.3776253488790975,1.0,0.0,2.323733216836841,0.36618626609938676,-1.3776253488790975,-1.0114390827797108,0.36618626609938676,0.0,train,0.0,train,,
V2/fil5_filabund1_895,895,22,0,0,True,False,False,23.857522873400054,1.3776253488790975,1.0,0.0,1.0,0.0,-1.3776253488790975,-1.3776253488790975,0.0,0.0,train,0.0,train,,
